name	curr_time	lon	lat	alt	vel_x	vel_y	vel_z
UOSAT 2 (UO-11)	2024-07-01T00:44:19.114+05:30	88.70346779515593	11.057173615052768	-6336637.792078821	6.4431072991675675	-3.7752402077844973	-1.160419688882931
SKYNET 4C	2024-07-01T00:52:19.114+05:30	87.56185700096185	29.16620732875156	-5417827.55907987	-1.5414084454577541	2.594500340932314	0.5889043038077459
LCS 1	2024-07-01T00:36:19.114+05:30	-90.0	41.56186510157612	-6353577.22867834	-3.2178410418162433	5.103458918700349	2.665444629699925
AJISAI (EGS)	2024-07-01T01:21:19.114+05:30	90.0	-4.349798925864341	-6354625.720036812	1.800219881655697	4.635949297424508	-5.109843953123993
USA 65 (DSP 15)	2024-07-01T01:49:19.114+05:30	79.09936450273366	43.476815409100006	-6177973.000841663	-2.1487780944761	2.130814961619367	0.433376960853547
USA 65 (DSP 15)	2024-07-01T01:38:19.114+05:30	79.41592291015456	40.74220547492581	-6171150.041685986	-2.0438398128108317	2.225662322788256	0.4625831142378933
RADIO ROSTO (RS-15)	2024-07-01T01:06:19.114+05:30	90.0	34.21004810446214	-6353154.2956664255	-4.019008699182698	1.161080165838467	5.422612650115479
OPS 5712 (P/L 160)	2024-07-01T02:25:19.114+05:30	90.0	-4.286288383908119	-6351640.754843219	-4.422654871017004	4.070996737620187	4.499917173199368
LAGEOS 2	2024-07-01T02:20:19.114+05:30	90.0	49.45757941164501	-6348011.256867934	-5.0275951269776895	1.6049773209094425	2.0153041382276866
INMARSAT 3-F3	2024-07-01T02:48:19.114+05:30	-87.8789005897218	4.617277591678346	-5265612.391667156	-0.21210101830772915	3.048748646613025	0.2887619527409868
RADIO ROSTO (RS-15)	2024-07-01T03:02:19.114+05:30	-90.0	19.450951394040338	-6356173.032438742	-0.6339861456154617	2.849970604234918	6.1396791439057585
NAVSTAR 43 (USA 132)	2024-07-01T02:42:19.114+05:30	-80.8287261872358	34.55374708677252	-6304370.837404211	-2.264782225530592	3.1104842244927497	-0.051659566839897156
STELLA	2024-07-01T02:52:19.114+05:30	90.0	64.70798224268728	-6350704.328436614	4.521187700168685	4.5257826034642745	-3.831493977109728
INMARSAT 3-F3	2024-07-01T02:53:19.114+05:30	-88.08194538347921	5.8685170367750255	-5145324.023173966	-0.2782691646714089	3.042676828618045	0.29669355567371586
LAGEOS 2	2024-07-01T02:10:19.114+05:30	90.0	32.70007489255709	-6349538.048967999	-4.124559930714832	2.3759298956297417	3.041362512617292
TDRS 7	2024-07-01T03:22:19.114+05:30	85.78211874617092	35.960878354555874	-5835172.901099345	-1.8567648758730342	2.402447782604851	0.5259906471239675
OPS 3811 (DSP 2)	2024-07-01T03:11:19.114+05:30	79.47438329382632	60.34402581381169	-6164446.529610658	-2.646236738790543	1.511794261397671	-0.0666910775308989
OPS 8701 (DSP 10)	2024-07-01T04:19:19.114+05:30	83.7695389565709	-17.532686004614604	-6006760.549549237	0.8642037602415145	2.8836975993610645	0.5020722671919969
TDRS 7	2024-07-01T04:46:19.114+05:30	82.12195176218707	57.30579353018146	-6099498.367804136	-2.618354398562614	1.597661694292941	0.30888061929213134
OPS 5712 (P/L 153)	2024-07-01T05:55:19.114+05:30	-90.0	42.46399716053373	-6353017.66135239	-4.546174215901406	-0.16792079386098335	-5.822923463189852
OPS 5712 (P/L 153)	2024-07-01T05:52:19.114+05:30	-90.0	38.017739582317986	-6354122.127357957	-3.620395600493083	0.6130113650926222	-6.414876314391339
INMARSAT 3-F3	2024-07-01T05:40:19.114+05:30	-90.0	47.342723557943046	-6355762.354870966	-2.2266685897053757	2.0636700407011372	0.46156505202786385
TEMPSAT 1	2024-07-01T06:48:19.114+05:30	90.0	33.54097882030384	-6351952.77588707	3.942521631140509	2.6264630502833284	-5.585961471290467
COSMOS 2024 (ETALON 2)	2024-07-01T06:21:19.114+05:30	-90.0	-29.227884375827852	-6352614.501139699	1.3250213609303063	1.1714283773162766	3.5300666146510955
COSMOS 2024 (ETALON 2)	2024-07-01T06:57:19.114+05:30	90.0	-21.18438979780569	-6353177.388368546	0.1361491374082762	1.7308520044751943	3.5447838587445535
OPS 8701 (DSP 10)	2024-07-01T07:28:19.114+05:30	79.64813479915058	28.989915407849956	-6164773.588022767	-1.5020645034879012	2.65278384258079	0.14939011171936623
USA 75 (DSP 16)	2024-07-01T08:45:19.114+05:30	-90.0	-23.786574858944388	-6354053.938532996	1.2394711288096179	2.701203464899273	0.7367977962377874
OSCAR 7 (AO-7)	2024-07-01T09:16:19.114+05:30	-90.0	-12.254533830909107	-6351808.656808086	-4.627583784975293	-0.9391672202150307	-5.331645419375925
USA 75 (DSP 16)	2024-07-01T08:21:19.114+05:30	-87.97873315749663	-29.577807817156827	-5199365.226807575	1.5225361787587355	2.5589635199809533	0.7126855726993433
OPS 5712 (P/L 160)	2024-07-01T08:46:19.114+05:30	-90.0	-27.96118860285265	-6356560.526597244	1.369709739641484	2.1890441260162885	7.0488494730711295
LUSAT (LO-19)	2024-07-01T08:32:19.114+05:30	90.0	3.1324963944184034	-6351453.253682308	5.482523201076202	-1.4162121193485895	-4.875962328645746
USA 115 (MILSTAR-1 2)	2024-07-01T10:17:19.114+05:30	-87.86153260262415	-23.715774953708415	-5279278.451421881	1.285709057912899	2.7243321991894986	0.6129421153911584
ITAMSAT (IO-26)	2024-07-01T09:36:19.114+05:30	90.0	59.3849423674795	-6354913.890813587	1.9848680770277405	1.0310237962675186	-7.110386502572375
LCS 1	2024-07-01T10:25:19.114+05:30	-90.0	57.351586165146756	-6354894.197843819	-4.443957127047447	3.6387371502517185	3.2471705492435277
STARLETTE	2024-07-01T10:58:19.114+05:30	-90.0	29.662598101900418	-6354017.7578412695	-0.7108253661044802	5.438826241201514	4.840258601822764
INMARSAT 3-F1	2024-07-01T10:27:19.114+05:30	-85.82871836053474	-10.673942158299203	-5824051.806508844	0.5968016365295732	3.0028642251762023	0.21447070640506577
AJISAI (EGS)	2024-07-01T11:06:19.114+05:30	-90.0	8.360535085124615	-6356702.1317113545	-0.6922789906618694	4.527240829109239	-5.462443603841685
EYESAT A (AO-27)	2024-07-01T11:59:19.114+05:30	-90.0	55.91107834409085	-6355674.0639323	0.3433306293690629	-1.5567362518629722	-7.277890709463318
TDRS 3	2024-07-01T12:00:19.114+05:30	90.0	-7.313471307203469	-6355558.09392703	0.36735146023686915	2.9806499692817963	0.6972094087011804
INMARSAT 3-F1	2024-07-01T12:18:19.114+05:30	-90.0	17.082811025740714	-6352821.244498529	-0.8607634462124122	2.920212032339385	0.392236143196353
USA 99 (MILSTAR-1 1)	2024-07-01T12:09:19.114+05:30	-82.22127976810681	-8.615659739348649	-6093943.93580274	0.5761306147064993	2.9554177705607327	0.6174562448236126
RADIO ROSTO (RS-15)	2024-07-01T11:29:19.114+05:30	-90.0	14.265821773732748	-6354770.611857384	0.5972599026018286	3.2147590357013045	5.947847078470524
SURCAL 159	2024-07-01T12:56:19.114+05:30	-88.93971626649225	7.174557195062757	-6264456.178968727	-1.4362047884855238	7.2509447710063535	-0.18668262231788543
RIGIDSPHERE 2 (LCS 4)	2024-07-01T13:03:19.114+05:30	-90.0	-1.2373137780728567	-6352295.9842579765	-4.558878574747501	0.49235876767489956	-5.843479888315378
CALSPHERE 1	2024-07-01T13:03:19.114+05:30	-90.0	55.545327402340995	-6352232.397989476	2.592877864046398	3.7246259885154336	5.807365883844608
ITAMSAT (IO-26)	2024-07-01T13:17:19.114+05:30	-90.0	44.85108000170371	-6350948.766320498	-2.74949721621714	-5.473575711894383	-4.226915699038068
INMARSAT 3-F1	2024-07-01T13:07:19.114+05:30	-90.0	29.237609235104063	-6354054.945981552	-1.4606571368731973	2.663502769494436	0.4438530873791159
OSCAR 7 (AO-7)	2024-07-01T13:06:19.114+05:30	-90.0	-12.287752512572157	-6351751.515608969	-4.677610603250588	-0.9407570590824368	-5.2873441796600735
LAGEOS 2	2024-07-01T13:19:19.114+05:30	90.0	34.989827336074136	-6349229.903858692	-4.294294529962163	2.275743173708899	2.878124630183742
AMSC 1	2024-07-01T13:47:19.114+05:30	90.0	22.980401424362373	-6356461.2054608315	-1.1762622529039966	2.758768889982358	0.6724921224578664
OPS 5712 (P/L 153)	2024-07-01T14:21:19.114+05:30	90.0	28.896745476224726	-6356663.170262185	-1.140486298199582	2.2619076130039333	-6.948453029081958
STARLETTE	2024-07-01T14:13:19.114+05:30	-90.0	-18.123504512558522	-6351393.700016449	3.8517957514180114	6.195327386936996	1.403919762225651
USA 75 (DSP 16)	2024-07-01T14:35:19.114+05:30	78.82227067251813	62.02865705664123	-6186059.861543832	-2.7267260487096845	1.381256824676847	0.2350364255808226
