name	curr_time	lon	lat	alt	vel_x	vel_y	vel_z
PHASE 3B (AO-10)	2024-07-01T01:03:19.114+05:30	90.0	29.41967084653607	-6345619.954343143	0.08523617627928998	3.150852376525008	1.5472614068599204
TDRS 7	2024-07-01T00:32:19.114+05:30	90.0	-5.984276546992796	-6356575.816513124	0.30044649688498043	2.973989998624046	0.727958933577414
FLTSATCOM 8 (USA 46)	2024-07-01T01:04:19.114+05:30	-90.0	-15.003286989389489	-6355046.91294381	0.8018119458178905	2.8915463006285234	0.6610194713501106
RADIO ROSTO (RS-15)	2024-07-01T01:10:19.114+05:30	90.0	40.59324113512293	-6351929.724457396	-4.942889961827545	0.4587005634757354	4.748566484229384
UFO 2 (USA 95)	2024-07-01T01:16:19.114+05:30	90.0	33.676085877994446	-6352894.434230673	-1.7198494857815174	2.487948830350327	0.5540106106487994
FLTSATCOM 8 (USA 46)	2024-07-01T02:01:19.114+05:30	90.0	-1.0768270329753218	-6356167.769980759	0.04596772087087793	2.998278616370285	0.6712352187978762
NAVSTAR 43 (USA 132)	2024-07-01T01:21:19.114+05:30	-88.89808386696139	-20.582826996245693	-5309566.653029708	-0.5748655903093169	3.173518574933873	-2.0931735036613985
INMARSAT 3-F3	2024-07-01T01:15:19.114+05:30	-85.47721185977973	-18.755501469011705	-5869178.66008079	1.0032736255399934	2.8985051626303178	0.12060762417566584
UFO 2 (USA 95)	2024-07-01T01:33:19.114+05:30	90.0	37.892007203047015	-6352340.557510654	-1.9045569998784753	2.354818346837813	0.5315501512598062
OPS 3811 (DSP 2)	2024-07-01T03:04:19.114+05:30	79.83866664296555	58.63141845567391	-6156194.552686892	-2.599912092056196	1.5903994221787718	-0.06495349085708492
CALSPHERE 1	2024-07-01T02:46:19.114+05:30	90.0	55.38057720019057	-6356407.358903425	-0.17017008882742	-0.28925042740770074	7.359902011989702
RIGIDSPHERE 2 (LCS 4)	2024-07-01T02:51:19.114+05:30	-90.0	-2.8536892428086387	-6356295.44619005	-0.4055019805894876	0.33145668276322277	-7.443223136394629
INMARSAT 3-F3	2024-07-01T03:02:19.114+05:30	-88.47074815434193	8.119201094935487	-4825858.207528909	-0.39702063193934983	3.0281083606895227	0.31061322941157826
INMARSAT 3-F3	2024-07-01T03:20:19.114+05:30	-89.34713196856472	12.614558636728455	-2710440.3244828274	-0.6325216235139499	2.985022149217133	0.3369995784077806
OPS 5712 (P/L 153)	2024-07-01T04:10:19.114+05:30	-90.0	39.773303305903994	-6353690.867900406	-3.988391849030455	0.30704831516202424	-6.214518830966797
