name	curr_time	lon	lat	alt	vel_x	vel_y	vel_z
EYESAT A (AO-27)	2024-07-01T00:18:28.854+05:30	-90.0	52.8891574708392	-6353887.135282263	-0.7702806585894056	-3.084937016156731	-6.734316555907628
HST	2024-07-01T00:13:28.854+05:30	90.0	39.10971743046854	-6354657.206935412	-3.7364441678159963	6.014906929751248	-2.7935264100931616
PHASE 3B (AO-10)	2024-07-01T00:33:28.854+05:30	90.0	17.6435247447745	-6348700.947996965	0.9342902056299793	3.5191879355368423	1.9008826490907242
FLTSATCOM 8 (USA 46)	2024-07-01T01:21:28.854+05:30	-90.0	-10.81066097197382	-6355731.233892772	0.5775240774674839	2.942941667612558	0.6684613120854803
STELLA	2024-07-01T01:22:28.854+05:30	90.0	53.41684039018049	-6354445.595213599	2.3952731002829917	1.178172140162127	-6.963997092625783
OSCAR 7 (AO-7)	2024-07-01T01:32:28.854+05:30	-90.0	-8.694747343702309	-6353273.137097947	-3.2822660023169647	-1.163408181568688	-6.216207837112513
TEMPSAT 1	2024-07-01T01:33:28.854+05:30	90.0	33.58653833633162	-6355611.721555093	0.9660839044117665	0.6515141682941448	-7.207563223574832
TDRS 7	2024-07-01T01:19:28.854+05:30	90.0	5.530450560859738	-6354534.837594174	-0.3334958557071852	2.9765449610162	0.7098370625864954
RIGIDSPHERE 2 (LCS 4)	2024-07-01T02:33:28.854+05:30	90.0	-7.259688136471475	-6350555.258787873	6.566864395416753	-0.19299545353386022	-3.6356426097005903
SURCAL 150B	2024-07-01T02:19:28.854+05:30	89.09910144370362	19.067226623675346	-6244599.759172042	-1.3601097905342452	7.403717149971232	-0.4189367321888039
UFO 2 (USA 95)	2024-07-01T02:32:28.854+05:30	86.73078578832428	52.65642892817768	-5668317.433121727	-2.4590943714280904	1.7953227575070128	0.4314000988733957
LUSAT (LO-19)	2024-07-01T02:20:28.854+05:30	-90.0	-21.802198219419786	-6350640.237160313	-6.450508114490047	0.21354714095579255	-3.723690498328728
TDRS 7	2024-07-01T01:50:28.854+05:30	90.0	13.135888351134978	-6353239.075789284	-0.7447650519485324	2.908982224176551	0.6813428610609752
UFO 2 (USA 95)	2024-07-01T03:38:28.854+05:30	84.00879483999422	69.31791504319752	-6002145.154963014	-2.883100349173342	1.0315460392929416	0.2860365818557866
UFO 2 (USA 95)	2024-07-01T03:16:28.854+05:30	84.74108015050072	63.742832287166095	-5946266.320538496	-2.766965904880392	1.2989935617375583	0.3377774000534314
SKYNET 4C	2024-07-01T03:20:28.854+05:30	81.02437922451564	66.61336356486886	-6135792.70832511	-2.8355696013108114	1.1707184644671425	0.21712254819903457
SKYNET 4C	2024-07-01T03:10:28.854+05:30	81.22263185420469	64.04821483696324	-6129704.664482838	-2.7807797219315407	1.2900063932784973	0.2470532105342685
HST	2024-07-01T03:27:28.854+05:30	90.0	54.160016518032826	-6355488.246058047	-5.1491312671546	4.494970373119917	-3.349537891626047
AJISAI (EGS)	2024-07-01T03:30:28.854+05:30	-90.0	23.195669313787928	-6354551.177557744	-3.232032307474693	3.8026459253519556	-5.084418605265448
SURCAL 159	2024-07-01T04:17:28.854+05:30	-90.0	-27.381289878085305	-6350178.544425539	-0.8604478137737451	7.091118843826889	-1.9093177209137902
OPS 8701 (DSP 10)	2024-07-01T04:30:28.854+05:30	83.4367596071467	-14.822741158425943	-6026826.747779244	0.7248607187689301	2.924123146274424	0.4885075078613354
TEMPSAT 1	2024-07-01T03:43:28.854+05:30	-90.0	33.7284548593764	-6349954.52882959	-5.408192115967729	-3.588324470867641	-3.1925671352134826
TDRS 7	2024-07-01T03:56:28.854+05:30	83.96338229681905	44.584346578611104	-6006466.534423474	-2.203126187630689	2.109092988888004	0.4448186976916016
CALSPHERE 1	2024-07-01T04:20:28.854+05:30	-90.0	55.51822427593557	-6352641.718020104	2.3613620448067687	3.386403907111775	6.105930446317751
OPS 8701 (DSP 10)	2024-07-01T03:51:28.854+05:30	84.55828939249358	-24.285490064069293	-5949412.05750364	1.2029743002182012	2.75425339419833	0.530895490213621
CALSPHERE 2	2024-07-01T05:00:28.854+05:30	-90.0	59.187815537969136	-6351410.896059378	2.7094974645279613	4.470981862201511	5.093709003219581
