name	curr_time	lon	lat	alt	vel_x	vel_y	vel_z
EWS-G2 (GOES 15)	2024-06-30T18:15:27.006+05:30	90.0	-1.7039452589604611	-6356493.702636539	0.09200707838815116	3.0695779493906024	-2.2822505596401157E-5
TELSTAR 14R	2024-06-30T17:37:27.006+05:30	90.0	67.20526475019166	-6356508.090467415	-2.833791738421485	1.1909898703076218	-0.03455234919314558
COSMO-SKYMED 2	2024-06-30T18:21:27.006+05:30	90.0	4.01997457249002	-6355171.939254492	-1.617498025180487	-1.1788707835453045	7.2768620617100925
SBSS (USA 216)	2024-06-30T18:11:27.006+05:30	90.0	38.96680344127954	-6355331.306671542	-0.5217000202554081	-1.7825342424612798	7.315308116495322
RADARSAT-2	2024-06-30T18:30:27.006+05:30	90.0	9.41200024445061	-6356342.311844292	0.6049085515201051	-1.0284244248902021	-7.36079914476783
CARTOSAT-2A	2024-06-30T18:07:27.006+05:30	-90.0	58.499188327592925	-6353981.266604088	-0.5783858629594304	-3.1047923963525035	-6.846673001041457
CARTOSAT-2A	2024-06-30T17:50:27.006+05:30	90.0	68.35218678473883	-6352351.314176419	2.9565198689807	3.837865164730921	-5.773972547504925
ALSAT 2A	2024-06-30T18:04:27.006+05:30	90.0	29.54473426938559	-6353299.835041824	3.7642942051245813	0.7826503021086585	-6.476018985681654
YOUTHSAT	2024-06-30T18:12:27.006+05:30	-90.0	-15.386543169607835	-6350325.1827895865	-6.716571784139588	-0.6449896426904955	-3.1445627554888542
DUBAISAT-1	2024-06-30T18:21:27.006+05:30	-88.7522651721087	-16.553014168991872	-6301455.439628647	5.162668958087106	-5.0716385410191975	2.0273882530664844
COSMOS 2451	2024-06-30T17:44:27.006+05:30	90.0	-11.512896045280145	-6350853.994268335	5.396378866855139	0.3302591314542	-4.617318867697261
TISAT 1	2024-06-30T18:25:27.006+05:30	88.68142289443927	33.16301060250375	-6334035.069808713	-2.009661766382226	-7.202835266991086	1.240738672099476
SAUDICOMSAT 5	2024-06-30T17:44:27.006+05:30	88.93823037300147	35.071502918199485	-6344049.041823182	5.404308021731922	-5.187082738667113	-0.24276614516471937
TANDEM-X	2024-06-30T17:46:27.006+05:30	-88.71760546728517	-16.52005582719201	-6312852.698257246	-7.195487584262365	-1.5124188093746178	-1.8993619637065702
OCEANSAT-2	2024-06-30T18:10:27.006+05:30	90.0	52.97591942467223	-6355069.2315974	1.9105729807265588	0.7064412430374825	-7.123045908542182
GLOBALSTAR M091	2024-06-30T18:12:27.006+05:30	90.0	37.83789222140154	-6351526.9168611225	-1.5314973834801393	6.337181242773948	-2.9515177554691507
COSMOS 2467	2024-06-30T17:47:27.006+05:30	-90.0	-20.73503326366308	-6351913.411867104	-3.607840229307687	2.6296670637425144	-5.5346874638548735
GLOBALSTAR M077	2024-06-30T18:22:27.006+05:30	-90.0	21.703493228259013	-6350868.588829042	-0.74921485837888	6.919313367652699	1.6207339075235299
STRELA 3	2024-06-30T17:56:27.006+05:30	90.0	-26.326301073322377	-6350248.98132889	5.857167706292745	-1.0507198462854306	-3.901371842667494
DUBAISAT-1	2024-06-30T18:25:27.006+05:30	-90.0	-29.207135899039596	-6350744.093088684	4.441778278045628	-4.742187027353425	3.7764632335169592
SRMSAT	2024-06-30T17:54:27.006+05:30	-90.0	4.604292139463734	-6354395.191260588	-0.32982572652984427	7.386506733466736	0.7482617210567086
SMOS	2024-06-30T19:08:27.006+05:30	90.0	5.921383309010899	-6353901.025924594	-2.8167966230192434	-1.4954854528047632	6.760670607604665
HUANJING 1A (HJ-1A)	2024-06-30T19:10:27.006+05:30	-90.0	6.151437227713324	-6354146.72179222	-2.6391131544786557	-1.3684937471197587	-6.916714258814919
EUTELSAT 48D	2024-06-30T19:28:27.006+05:30	-90.0	29.728141111052416	-6354718.531246553	-1.5124007602487628	2.657082863123612	0.11193346616498444
EWS-G2 (GOES 15)	2024-06-30T18:36:27.006+05:30	90.0	3.542655611280242	-6356494.800688957	-0.18913801731446286	3.0650663788249095	-0.0017416404692149196
ZHEDA PIXING 1B	2024-06-30T18:46:27.006+05:30	89.06045745764379	-7.707693289325377	-6254269.153945405	6.063658458137585	-3.8588750051563494	-2.3747459587679565
HYLAS 1	2024-06-30T18:40:27.006+05:30	-90.0	-12.937468942307634	-6353968.347187908	0.6871544087847424	2.9958399434863967	-0.01585097015728932
OPTUS D2	2024-06-30T18:36:27.006+05:30	90.0	-14.729141776729659	-6356295.32522837	0.781055801704453	2.9723278422052646	0.017462576606605468
EWS-G2 (GOES 15)	2024-06-30T19:33:27.006+05:30	90.0	17.78252584776721	-6356508.570456562	-0.9374538263484076	2.924176533406487	-0.006293007790211045
CHUANGXIN 1-02 (CX-1-02)	2024-06-30T19:06:27.006+05:30	-90.0	13.57790997773327	-6351474.183884285	-4.784079438405566	-2.8604317309292444	-4.926027065319515
GLOBALSTAR M083	2024-06-30T19:23:27.006+05:30	-90.0	-25.060940371962122	-6350991.638115987	4.705140422107295	5.011925854820627	1.9520962392130157
APRIZESAT 4	2024-06-30T19:02:27.006+05:30	-90.0	47.44613058548827	-6354147.38777098	-0.9886616632446096	-2.8074031880656345	-6.9352550375136435
FENGYUN 3B	2024-06-30T19:23:27.006+05:30	90.0	40.098565752374924	-6351823.947898113	4.839753448003427	1.9752248270476331	-5.2850413516401336
HUANJING 1A (HJ-1A)	2024-06-30T18:50:27.006+05:30	90.0	18.788906860666398	-6351291.606062998	5.941485306710416	0.33710954144522015	-4.612351287545636
NIGERIASAT-X	2024-06-30T18:45:27.006+05:30	90.0	21.0991031631844	-6352581.756125842	4.546964353614881	0.3930496961847185	-5.968070523694946
EUTELSAT 48D	2024-06-30T18:47:27.006+05:30	-89.55012454604392	19.596300131997875	-982744.1509317048	-1.022424197063477	2.882063131733826	0.0845096563906019
GLOBALSTAR M075	2024-06-30T18:47:27.006+05:30	-90.0	26.44302276456719	-6352136.176253442	-4.875438544005346	3.675059778516044	-3.717406428747104
SBSS (USA 216)	2024-06-30T19:29:27.006+05:30	-90.0	53.57521443625658	-6350801.199018476	5.247852887463787	3.807734783663931	3.8382786608579917
ALSAT 2A	2024-06-30T19:56:27.006+05:30	-90.0	22.004225139084625	-6354120.482651454	-2.163025598796802	-2.063659944027268	-6.905879010863633
TACSAT 4	2024-06-30T19:54:27.006+05:30	84.54807308692374	-27.691033899432664	-6309499.952823368	1.1306845555145255	3.1869558424554585	-0.12821062015596782
FENGYUN 3B	2024-06-30T19:49:27.006+05:30	-90.0	21.595003890020227	-6351443.329196219	-4.27283847021973	-3.5389502290575607	-4.903003554735552
YAOGAN 9B	2024-06-30T20:02:27.006+05:30	-90.0	25.048073782844885	-6352031.856696582	1.4780149211813842	5.526057317577461	4.798203801425792
COSMOS 2463	2024-06-30T20:03:27.006+05:30	-90.0	54.16882748199149	-6354941.142128428	0.3030941860150136	2.012650638289252	7.089178805288159
