name	curr_time	lon	lat	alt	vel_x	vel_y	vel_z
OPS 5712 (P/L 153)	2024-06-30T18:02:27.006+05:30	-90.0	66.91650941255104	-6350556.813027395	-6.2805452341040375	-2.5096980667671045	-2.963430050267608
THEMIS D	2024-06-30T17:55:27.006+05:30	3.465110544721798	58.417198078402166	-6298073.165003401	-1.13482869351375	-0.03830834129293234	-0.13264843682041785
ORBCOMM FM35	2024-06-30T18:16:27.006+05:30	90.0	6.589555583667189	-6352395.30256348	-2.816757229799509	6.3811444588780954	2.6796742057588316
DMSP 5D-3 F17 (USA 191)	2024-06-30T18:11:27.006+05:30	-88.59382983482645	-28.3059661058775	-6332858.435584426	-7.079515088572115	-1.850797272767361	-1.2410428102303217
LANDSAT 7	2024-06-30T17:53:27.006+05:30	90.0	37.6697426868382	-6351731.591979687	5.046683225202855	2.0367244845826233	-5.177205293438534
OMNI-M1	2024-06-30T18:00:27.006+05:30	90.0	62.58442277655228	-6353107.727307392	-3.4425080567180797	0.982895698561754	3.256960287158593
THEMIS E	2024-06-30T17:42:27.006+05:30	8.805554539704803	62.34575158956071	-6300314.793040128	-1.2341433507777528	-0.25412756369228673	-0.18019199841495118
ABS-6	2024-06-30T18:31:27.006+05:30	90.0	-25.216986650755736	-6356254.351687624	1.3089540627027996	2.780747534502905	0.01451164179294326
LUSAT (LO-19)	2024-06-30T17:44:27.006+05:30	-90.0	-9.20736183350183	-6355342.6260683015	-1.6100824103019435	-0.9254314378328906	-7.232420171607931
THEMIS A	2024-06-30T18:16:27.006+05:30	8.35150800233194	54.71079973136804	-6297514.031885138	-1.1038812006596574	0.055941829475362644	-0.2020399827753575
DMSP 5D-3 F16 (USA 172)	2024-06-30T18:03:27.006+05:30	88.57998597506692	49.53197227484066	-6330315.282276063	7.249097724147364	0.9504493479993229	-1.320759291297199
SAUDICOMSAT 1	2024-06-30T17:39:27.006+05:30	90.0	-8.768339877089272	-6351919.626095747	4.748064937770986	-2.267229901120091	-5.351385455574619
CUBESAT XI-IV (CO-57)	2024-06-30T18:29:27.006+05:30	88.59987143731156	50.228341492623706	-6332168.751657802	7.262594608922254	1.054605030672046	-1.286239586524963
RESURS-DK 1	2024-06-30T18:02:27.006+05:30	-89.87418351496841	-29.57380423609328	-5142459.865422225	6.28430445218921	3.9402080081115267	1.530748097310345
HELIOS 2A	2024-06-30T17:47:27.006+05:30	90.0	11.87262475504201	-6350629.926906103	6.707691147198253	-0.9617821138112462	-3.400160425406345
ISS (ZARYA)	2024-06-30T18:25:27.006+05:30	90.0	24.66472161171608	-6353540.1847984865	0.10371553089841706	6.029625706641997	-4.7858332657991
SHIJIAN-6 01A (SJ-6 01A)	2024-06-30T19:03:27.006+05:30	89.18703287575053	43.328041013445365	-6227643.244896513	6.759435301246919	2.4119448790114357	-2.4640525563243587
THEMIS E	2024-06-30T18:36:27.006+05:30	8.525993383149077	64.77458938382709	-6303247.049496956	-1.3329722638652028	-0.45303009823433554	-0.19509499573052796
INMARSAT 3-F2	2024-06-30T19:22:27.006+05:30	-88.19994123960089	5.98818538263609	-5063337.023785998	-0.2915764947988126	3.045923651732424	0.25107748370518773
COSMOS 2401	2024-06-30T19:12:27.006+05:30	-88.38456320346208	27.534402184800364	-6323980.820040751	3.716261741515365	5.821313673440913	1.6669589982005766
CALSPHERE 1	2024-06-30T19:23:27.006+05:30	-88.66389362411985	56.346661259066316	-6338933.308958991	4.109228590009438	5.944712076556218	1.4231019709035266
LUSAT (LO-19)	2024-06-30T19:14:27.006+05:30	90.0	-3.0087427920962173	-6353628.494249377	3.1543272543409397	-1.4452997854096699	-6.618589409582344
APRIZESAT 1	2024-06-30T18:50:27.006+05:30	-90.0	-21.350201881062475	-6353308.4568918655	-3.8005660040619405	0.11286162563407894	-6.4821573655114175
SAUDICOMSAT 2	2024-06-30T19:10:27.006+05:30	90.0	-4.027964056661375	-6351005.11220511	5.653272555713283	-2.281766202508204	-4.29240089303523
OPTUS C1	2024-06-30T19:26:27.006+05:30	-90.0	-24.71629027007804	-6353113.3975629555	1.2798639455365517	2.7922990360361593	-0.05899308428946063
SCISAT 1	2024-06-30T19:26:27.006+05:30	-88.66603126232803	68.82184501370608	-6315702.43060588	-6.7360566682137994	3.349603518611557	0.20610315495672593
IRS-P5 (CARTOSAT-1)	2024-06-30T19:56:27.006+05:30	-90.0	31.97576368523905	-6350585.523707926	-4.281167198708395	-5.187015493610028	-3.412510448574929
CHUANGXIN 1 (CX-1)	2024-06-30T19:38:27.006+05:30	90.0	54.8983277448053	-6351735.937526267	-1.6732720929641516	-5.133958612686371	5.176012072903683
COSMOS 2407	2024-06-30T19:59:27.006+05:30	88.54723930837663	35.83441453624294	-6329253.665981599	2.8432666170769365	6.643939237739847	-1.5493309501983716
CORIOLIS	2024-06-30T20:34:27.006+05:30	88.9023887232199	35.37232971629749	-6273835.918561346	7.055412768904189	0.8750100318752623	-2.223508541438619
SCD 1	2024-06-30T19:57:27.006+05:30	90.0	-4.354101637994944	-6354498.6263913065	-0.18327168972944574	7.20490998880185	2.078266447297722
NAVSTAR 52 (USA 168)	2024-06-30T19:45:27.006+05:30	-90.0	-7.224462371219175	-6356443.368396421	0.3735135035281663	2.232795966740583	3.2435239671128335
TEMPSAT 1	2024-06-30T20:21:27.006+05:30	-90.0	33.6376043344756	-6352799.132708203	-3.141142538078093	-2.0784144281785664	-6.207821769145903
APRIZESAT 1	2024-06-30T20:20:27.006+05:30	90.0	-15.791709348896221	-6356187.991984953	0.2748072424401045	-1.243932292729807	-7.418652661029073
INTELSAT 5 (IS-5)	2024-06-30T20:31:27.006+05:30	-90.0	52.85019377277503	-6356463.4111996405	-2.41980598560268	1.8364687338093002	0.47119007932232704
SHIJIAN-6 02B (SJ-6 02B)	2024-06-30T20:00:27.006+05:30	88.79656256265805	53.240912862172834	-6298530.003932243	6.555160525964269	3.1731018478626405	-2.0712546755812076
NAVSTAR 58 (USA 190)	2024-06-30T19:59:27.006+05:30	-90.0	28.09468209005122	-6341813.150464558	-2.608436037949341	1.6323600213818195	-2.2842149015945217
CUBESAT XI-V	2024-06-30T20:29:27.006+05:30	-90.0	-29.741154363320966	-6350886.643284602	4.297046492539556	-4.676410818045154	4.028263636862611
RIGIDSPHERE 2 (LCS 4)	2024-06-30T20:10:27.006+05:30	-90.0	-2.6790204668395488	-6356006.166154318	-0.7076579750025633	0.3453155133251973	-7.418440119797266
SAUDISAT 2	2024-06-30T20:10:27.006+05:30	90.0	-6.251066276855443	-6350320.86685211	6.0503684584483475	-3.2847026747825545	-2.944723091442642
SHIJIAN-6 02B (SJ-6 02B)	2024-06-30T20:23:27.006+05:30	-90.0	26.398009828490544	-6355299.820459442	-0.9317136044726997	-1.6298974597452558	-7.333548116501448
YAMAL 202	2024-06-30T19:49:27.006+05:30	-90.0	26.53211738498267	-6354103.751574766	-1.3643842232375107	2.7503082743413603	0.14558967908344153
ITAMSAT (IO-26)	2024-06-30T20:36:27.006+05:30	-88.6059149075572	23.44432984392002	-6318666.142406015	-3.782201951004372	-6.182245790396158	-1.6858693631241508
ASTRA 2A	2024-06-30T21:27:27.006+05:30	-90.0	-28.898617250953887	-6353030.5953367995	1.4790523972473553	2.693636213688576	-0.07777784960051405
SYRACUSE 3A	2024-06-30T21:00:27.006+05:30	-90.0	-29.10419891897606	-6354860.117299397	1.4931293359905289	2.686816843249905	-0.05875452857747788
NAVSTAR 51 (USA 166)	2024-06-30T21:04:27.006+05:30	90.0	59.28050675577602	-6353974.333563486	-1.7125894295667523	1.4490438934985277	-3.1241328298764777
FORTE	2024-06-30T20:59:27.006+05:30	90.0	-4.162965122503189	-6352491.980270213	4.236574070160529	2.884356520772496	-5.432606709850859
NAVSTAR 58 (USA 190)	2024-06-30T20:58:27.006+05:30	-81.30693191158463	60.41928044446551	-6287189.979739005	-3.654332953848606	0.6910234898191434	-0.9500095995391791
SKYNET 4C	2024-06-30T20:48:27.006+05:30	-90.0	-30.578012406934466	-6352441.685217766	1.585898749580663	2.552334383734883	0.6497713225841422
SCD 2	2024-06-30T20:55:27.006+05:30	-90.0	58.32883681253698	-6353902.949802661	-6.518504989341638	3.5084312691100026	-1.0261140144429342
NAVSTAR 51 (USA 166)	2024-06-30T21:09:27.006+05:30	90.0	60.704442743074225	-6354913.887598587	-1.795797466076316	1.304960555022715	-3.1385456201865383
THEMIS A	2024-06-30T20:43:27.006+05:30	6.753316065290793	61.126957611463865	-6304998.872659309	-1.4181924506382555	-0.4458457540967786	-0.237060109869461
ARIRANG-2 (KOMPSAT-2)	2024-06-30T20:48:27.006+05:30	90.0	29.361037230405383	-6355174.493910378	-0.9348902586746588	-1.7387752557749887	7.2388499316053485
OPS 5712 (P/L 160)	2024-06-30T21:26:27.006+05:30	90.0	-9.41653869779036	-6352356.839799722	-3.605748059565575	3.9318832376607697	5.284510185942812
FORTE	2024-06-30T21:28:27.006+05:30	-90.0	47.245815331415294	-6350663.160103918	-6.8028546129630305	-0.2553910786145649	-3.021920710877869
LAPAN-TUBSAT	2024-06-30T21:06:27.006+05:30	90.0	-10.02508383451492	-6350855.996738666	5.715787360085591	-3.000170796593088	-3.9076894961639046
THURAYA-2	2024-06-30T21:13:27.006+05:30	-89.53267495944193	-24.892547667449456	-1265216.089642454	1.3132168666151118	2.771931041448483	0.21069179049154482
SHIJIAN-6 01B (SJ-6 01B)	2024-06-30T21:19:27.006+05:30	-90.0	14.553171446464242	-6352567.974889475	-4.011767711786193	-2.3492831841369273	-5.9626419746057975
THEMIS D	2024-06-30T20:52:27.006+05:30	1.583358562834821	66.508877466323	-6307853.216482843	-1.4774287734001332	-0.6959264043293839	-0.1471255269311336
NAVSTAR 51 (USA 166)	2024-06-30T21:24:27.006+05:30	-90.0	64.94099880669683	-6355758.501492041	-2.024020407891249	0.8604189118162355	-3.146461864092894
NANOSAT-1	2024-06-30T21:25:27.006+05:30	-88.77854489145814	64.54766753366673	-6340382.902379305	3.393743217575957	-6.656664209026173	-0.8311089960571658
SAUDICOMSAT 1	2024-06-30T21:16:27.006+05:30	-90.0	-20.488305287315143	-6353836.210258465	-3.2394057527469218	-0.0815333531380376	-6.734162091404693
BADR-4	2024-06-30T21:15:27.006+05:30	90.0	-24.148113439584048	-6356718.005306366	1.258622491497002	2.8056839621534224	0.017226021074162927
THEMIS A	2024-06-30T21:49:27.006+05:30	5.863219945546544	64.53872661804294	-6309824.839294711	-1.5622855538078957	-0.7268549801511122	-0.25088159995754056
SHIJIAN-6 02A (SJ-6 02A)	2024-06-30T22:05:27.006+05:30	88.74142783428782	56.940936599023	-6307628.1253223	6.451315367851404	3.4781704216393368	-1.9619720952882427
APRIZESAT 1	2024-06-30T21:49:27.006+05:30	90.0	-8.676258479291668	-6352034.927111137	4.625449890340617	-2.2245558173540965	-5.499140830692733
YAMAL 202	2024-06-30T22:22:27.006+05:30	-90.0	64.83149637721434	-6355913.948529675	-2.7734834921174243	1.3063755937405865	0.23398945323608109
NAVSTAR 53 (USA 175)	2024-06-30T22:06:27.006+05:30	-90.0	41.55309583529268	-6350956.137294403	-1.0217201674191796	2.193274386921801	3.057170532616463
INTEGRAL	2024-06-30T21:35:27.006+05:30	88.6909099754928	-15.03165857064335	-6228136.074776803	-0.6451070152320488	-0.22977155754881423	0.9026882448410718
INMARSAT 3-F2	2024-06-30T22:28:27.006+05:30	-90.0	52.272265608811345	-6355846.73556489	-2.4012973514251907	1.8662572542778442	0.43391830312993773
USA 169 (MILSTAR-2 4)	2024-06-30T22:23:27.006+05:30	-90.0	-0.8339917965849112	-6351876.184781009	0.08183687171322238	3.057009695653183	0.48696147148378455
XTAR-EUR	2024-06-30T21:53:27.006+05:30	-90.0	-14.0776172207083	-6354961.368003261	0.7468730103826848	2.9823461210806603	-0.02068513104260823
SCD 1	2024-06-30T21:54:27.006+05:30	90.0	64.05440828987857	-6353996.913122657	-6.429500739645836	3.7042373712706955	-1.2314878934086755
EUTELSAT HOTBIRD 13E	2024-06-30T22:11:27.006+05:30	90.0	-25.348867055384577	-6356729.906627174	1.3165659854043643	2.7774913863617776	-0.012804268937663038
SCD 1	2024-06-30T21:44:27.006+05:30	90.0	24.1601117528444	-6353845.639300605	-3.384119998647909	6.666887835475329	0.7432330158532061
EUTELSAT HOTBIRD 13E	2024-06-30T22:13:27.006+05:30	90.0	-24.847632520400687	-6356731.442456856	1.2921983884105748	2.788905093897818	-0.012818113592533542
USA 169 (MILSTAR-2 4)	2024-06-30T21:53:27.006+05:30	-89.81227112155923	-8.428080780409225	6274722.681256783	0.4856533244007368	3.0243336404656374	0.43526175176776116
COSMOS 2024 (ETALON 2)	2024-06-30T21:38:27.006+05:30	81.45146704484864	25.21379349215202	-6310915.40123348	-3.1554877944249577	2.060159284769115	1.1776578538208655
SWIFT	2024-06-30T22:29:27.006+05:30	-90.0	3.4781360509183754	-6354340.999794685	-0.3788162880533076	7.589215956724601	0.22753973116261705
PCSAT (NO-44)	2024-06-30T22:10:27.006+05:30	90.0	-23.531346023416866	-6350775.97238965	-1.9175815037181374	6.608016085152466	2.8948552047432345
HAIYANG-1B	2024-06-30T22:15:27.006+05:30	-90.0	-13.693989412898533	-6350265.77339014	-6.750291990873402	-0.948565462210638	-3.000616276232496
ODIN	2024-06-30T21:47:27.006+05:30	90.0	21.09162872696068	-6354086.42262963	3.1156892298070553	0.0465455860567813	-6.946901531329495
HINODE (SOLAR-B)	2024-06-30T23:20:27.006+05:30	90.0	23.821370087670143	-6352818.250791297	4.313065407737053	0.5084494336392218	-6.136579016975376
ORBCOMM FM06	2024-06-30T23:35:27.006+05:30	90.0	43.54999010203445	-6353743.198607491	-2.5814338497254634	5.594118299274741	-4.243038454457776
MOST	2024-06-30T23:15:27.006+05:30	-90.0	8.07464279342236	-6355446.694597769	-1.1512713515673392	-1.320436180751461	-7.236269732717191
SYRACUSE 3A	2024-06-30T22:57:27.006+05:30	-90.0	0.2543396346855474	-6354707.954245594	-0.01288181031830833	3.0742285190205503	0.016373494017524203
CLUSTER II-FM6 (SALSA)	2024-06-30T23:13:27.006+05:30	90.0	9.145238245052537	-6353673.371749265	3.528156272239177	-1.007621509848673	1.263036561854393
CLUSTER II-FM5 (RUMBA)	2024-06-30T22:50:27.006+05:30	-90.0	37.518887757624455	-6351164.609424375	5.196846652417251	-0.06173191622864224	0.7686655491067634
SAUDISAT 3	2024-06-30T22:39:27.006+05:30	88.96977742170425	43.56865740791456	-6344453.725833487	4.3826633086576985	-6.113943741202737	0.15759481553617902
NAVSTAR 48 (USA 151)	2024-06-30T22:52:27.006+05:30	80.7584868441411	-19.944565707670712	-6302627.2544975355	1.5810548549089931	3.4752338694948137	-0.18194925602207937
OPS 5712 (P/L 153)	2024-06-30T22:46:27.006+05:30	90.0	21.91863317539683	-6353982.30502757	1.412658751989634	3.5202417765716842	-6.352625051209088
USA 65 (DSP 15)	2024-06-30T23:13:27.006+05:30	85.79543152880129	5.471433181763108	-5818662.681877068	-0.3387220928803055	2.947611030762897	0.729690203313211
SJ-7	2024-06-30T22:59:27.006+05:30	88.73167026315801	50.24528569894603	-6337573.130360624	7.449470011936057	0.8747745927632123	-1.0805112631138398
SYRACUSE 3A	2024-06-30T22:55:27.006+05:30	-90.0	-0.2475436072478234	-6354706.069037541	0.013991602099495978	3.0742301182986043	0.015068270485503018
GALAXY 14 (G-14)	2024-06-30T23:32:27.006+05:30	-90.0	10.501991237987873	-6354545.441200699	-0.5580811304301659	3.0235407709125655	0.051026162664596704
EYESAT A (AO-27)	2024-06-30T22:50:27.006+05:30	-89.49574934434294	34.77460075740722	-6085965.883887357	-3.4755668375542603	-6.034109813467667	-2.618959465256322
PROBA-1	2024-06-30T22:44:27.006+05:30	-90.0	-26.32997863200235	-6352937.72400666	-4.1824341526378115	0.6967644682075266	-6.215753341357049
CALIPSO	2024-06-30T23:10:27.006+05:30	-90.0	-26.090532835186135	-6351309.722390467	-5.8147855660798475	0.9340119480128934	-4.657150346417631
COSMOS 2416	2024-06-30T23:30:27.006+05:30	-90.0	41.91763096920638	-6353377.386033269	1.5726385645873202	2.8066221852874444	6.374764453387543
SHIJIAN-6 01B (SJ-6 01B)	2024-06-30T22:57:27.006+05:30	-90.0	13.11012164974878	-6351967.886352108	-4.650962152781083	-2.512742048473203	-5.4028884220169004
TECHSAT 1B (GO-32)	2024-06-30T23:29:27.006+05:30	90.0	-30.54749764812412	-6356293.528380787	-0.1736619680652218	-1.2333743297996664	-7.341826010006966
LES-5	2024-06-30T22:40:27.006+05:30	-90.0	60.28930274373661	-6356288.5126131475	-2.7344268443288486	1.5753857085211236	-0.019836531971990777
THEMIS A	2024-06-30T23:10:27.006+05:30	4.292839747826319	69.54282064828796	-6317213.682413231	-1.7430848593625814	-1.154058983977857	-0.26496257937589746
GALAXY 14 (G-14)	2024-06-30T22:56:27.006+05:30	-90.0	1.4612752221464285	-6354463.053196479	-0.07728946713603119	3.0739203073639554	0.02512325204150688
RESURS-DK 1	2024-06-30T23:19:27.006+05:30	90.0	41.22158754158359	-6352929.369923922	-4.939529155788977	-0.17396446507708888	5.762702630826953
IRS-P6 (RESOURCESAT-1)	2024-06-30T22:39:27.006+05:30	-90.0	56.54548298947028	-6353737.268200308	-0.725135668929016	-3.257665489531376	-6.651118180864124
IRS-P6 (RESOURCESAT-1)	2024-06-30T22:57:27.006+05:30	-88.92870537030059	-26.981201233498133	-6344053.601388024	-3.6855965372390753	-6.507341788331379	-0.01453313034591071
BEIJING 1	2024-06-30T23:34:27.006+05:30	-88.61581769082424	-21.840491756721974	-6325136.951183253	4.021558928882349	-6.126901238397213	1.5922407566678467
CLUSTER II-FM6 (SALSA)	2024-06-30T22:57:27.006+05:30	90.0	11.560170387037084	-6354894.989889972	3.800757163385962	-0.9577704064860312	1.2813335345341086
NAVSTAR 48 (USA 151)	2024-06-30T23:35:27.006+05:30	81.92169497965806	12.325081537630323	-6271225.113227298	0.7267231942988043	3.5137973810201446	-1.3019463437663965
INTELSAT 906 (IS-906)	2024-06-30T23:20:27.006+05:30	-90.0	-5.864815735125434	-6353845.288362657	0.31455219797422873	3.057891942635245	0.009808276101705048
COSMOS 2400	2024-06-30T23:43:27.006+05:30	-90.0	55.33684217128633	-6353470.9791144375	0.8228307271721133	2.989984611745435	6.389020505483482
DMSP 5D-3 F15 (USA 147)	2024-07-01T00:00:27.006+05:30	88.82477115856314	46.26084267058842	-6284813.471734125	6.844676929506284	1.958209312029341	-2.1240963143258504
IRS-P6 (RESOURCESAT-1)	2024-07-01T00:31:27.006+05:30	-90.0	42.044083961361906	-6350266.227820342	-3.0049530554910113	-6.183174964788843	-2.9089300518355694
